428,232,NA
428,195,NA
428,195,Silver
428,221,NA
429,233,NA
429,234,NA
430,107,NA
431,82,NA
432,235,NA
432,236,NA
432,236,NA
432,237,NA
433,16,NA
433,16,NA
433,16,NA
434,238,NA
435,146,NA
436,3,NA
437,3,NA
438,119,NA
438,50,NA
439,239,NA
440,143,NA
441,240,NA
442,241,NA
443,168,NA
443,168,Gold
444,55,NA
444,55,NA
445,13,NA
446,242,NA
447,174,NA
447,174,NA
448,243,NA
449,221,NA
450,158,NA
451,125,NA
452,244,NA
452,244,NA
452,244,NA
453,43,NA
453,43,NA
454,143,Gold
455,22,NA
455,23,Bronze
455,24,Silver
455,25,NA
455,26,NA
455,27,NA
455,22,Silver
455,23,NA
455,24,Silver
455,27,Bronze
456,245,NA
457,164,NA
458,3,NA
459,246,NA
460,15,NA
460,186,Silver
460,108,Bronze
460,54,NA
461,119,NA
461,50,NA
462,247,NA
463,248,NA
463,247,NA
463,121,NA
464,67,NA
465,123,NA
465,186,Bronze
466,249,NA
466,250,NA
466,251,NA
467,115,NA
467,143,NA
468,137,NA
469,75,NA
469,202,NA
469,252,NA
469,253,NA
469,75,NA
469,253,NA
470,254,NA
471,137,NA
471,137,NA
471,137,NA
472,43,NA
473,88,NA
474,1,NA
475,120,NA
476,255,NA
477,137,NA
478,3,NA
479,115,NA
480,1,NA
480,1,NA
481,137,NA
481,137,NA
482,3,NA
483,153,NA
483,106,NA
483,153,NA
483,106,NA
484,98,NA
484,98,NA
485,158,NA
486,3,NA
487,142,NA
488,181,NA
488,181,NA
489,174,NA
490,181,NA
491,111,NA
492,193,NA
493,74,NA
494,88,NA
495,56,Silver
495,105,NA
495,56,NA
495,105,NA
496,3,NA
497,84,NA
498,80,NA
499,33,NA
499,34,NA
500,3,NA
501,3,NA
502,120,NA
503,101,NA
504,36,NA
505,224,NA
506,21,NA
506,22,NA
506,23,NA
506,24,NA
506,25,NA
506,26,NA
506,27,NA
506,28,NA
507,235,Bronze
507,87,Gold
507,87,Silver
508,22,NA
509,150,NA
509,54,NA
509,150,NA
509,52,NA
509,54,Bronze
510,256,NA
511,142,NA
512,257,NA
512,246,NA
512,257,NA
512,246,NA
512,257,NA
512,246,NA
513,258,NA
514,166,NA
514,38,Silver
514,38,NA
515,75,NA
516,120,NA
517,104,NA
517,148,NA
518,104,NA
518,148,NA
